               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,             0.01135,           0.0041717,          0.00019737,             0.94853,             0.89352,             0.92987,             0.71662,            0.013383,           0.0036994,          0.00027272,           0.0011645,           0.0011645,           0.0011645
                 156,            0.011673,           0.0041086,          0.00019503,             0.94441,             0.90081,             0.93049,             0.73969,            0.012583,           0.0037388,          0.00023438,           0.0011479,           0.0011479,           0.0011479
                 157,            0.011696,           0.0042519,          0.00019382,             0.94425,             0.89797,             0.93008,             0.73029,            0.012664,           0.0037962,          0.00022243,           0.0011314,           0.0011314,           0.0011314
                 158,            0.011613,           0.0040372,          0.00017477,             0.95011,             0.89474,             0.93097,             0.70224,            0.013141,           0.0037365,          0.00022235,           0.0011151,           0.0011151,           0.0011151
                 159,            0.011631,           0.0041656,          0.00017966,             0.91657,             0.93372,             0.93409,             0.72344,            0.012502,           0.0037515,          0.00025485,           0.0010988,           0.0010988,           0.0010988
                 160,            0.011304,            0.004196,          0.00017909,             0.95601,              0.8902,             0.92158,             0.70572,            0.013454,           0.0038476,          0.00022223,           0.0010827,           0.0010827,           0.0010827
                 161,            0.011146,           0.0038778,          0.00016582,             0.95798,             0.89739,             0.92178,             0.69949,            0.013176,           0.0038278,          0.00022664,           0.0010667,           0.0010667,           0.0010667
                 162,            0.011212,            0.003953,          0.00015898,             0.95616,              0.8927,             0.92225,             0.72375,             0.01287,            0.003822,          0.00023977,           0.0010508,           0.0010508,           0.0010508
                 163,            0.011322,           0.0041545,           0.0001734,             0.95768,             0.89209,             0.90492,              0.7208,            0.012799,           0.0038129,          0.00023004,           0.0010351,           0.0010351,           0.0010351
                 164,            0.011237,           0.0040216,          0.00018219,             0.95201,             0.90214,             0.90339,             0.71274,            0.013177,           0.0038014,          0.00023907,           0.0010195,           0.0010195,           0.0010195
                 165,            0.011519,           0.0039872,          0.00017308,             0.95263,             0.88625,             0.90164,             0.68875,            0.013619,           0.0038317,          0.00022239,            0.001004,            0.001004,            0.001004
                 166,            0.011076,           0.0041886,          0.00016282,              0.9565,             0.88793,             0.90266,             0.70319,            0.013655,           0.0038886,          0.00024246,          0.00098869,          0.00098869,          0.00098869
                 167,            0.011312,           0.0041035,          0.00016756,             0.95561,              0.8896,             0.90387,             0.70986,            0.013139,           0.0038719,           0.0002399,           0.0009735,           0.0009735,           0.0009735
                 168,            0.010822,             0.00404,          0.00016669,             0.95509,             0.88793,             0.90905,             0.70329,            0.013447,           0.0038943,          0.00024839,          0.00095845,          0.00095845,          0.00095845
                 169,            0.010949,           0.0041005,           0.0001675,             0.93853,             0.90072,             0.91232,             0.71294,            0.013083,           0.0039715,          0.00023061,          0.00094354,          0.00094354,          0.00094354
                 170,            0.011107,           0.0040781,          0.00015379,             0.94745,             0.88625,             0.90593,             0.69366,            0.013306,           0.0039454,          0.00020903,          0.00092878,          0.00092878,          0.00092878
                 171,            0.010962,           0.0040882,          0.00015349,             0.94718,             0.88791,             0.90964,             0.71446,             0.01286,           0.0038722,          0.00021181,          0.00091418,          0.00091418,          0.00091418
                 172,            0.010977,           0.0038725,          0.00014547,             0.94421,             0.88959,             0.89704,              0.7174,            0.012762,           0.0038752,          0.00018841,          0.00089972,          0.00089972,          0.00089972
                 173,            0.010886,           0.0040212,          0.00014228,             0.94877,             0.89841,             0.91719,             0.71735,            0.012769,           0.0038338,          0.00017491,          0.00088542,          0.00088542,          0.00088542
                 174,            0.010113,           0.0038555,          0.00014842,             0.94735,             0.89734,             0.90666,             0.69493,            0.013393,           0.0038565,          0.00018142,          0.00087128,          0.00087128,          0.00087128
                 175,            0.010216,           0.0039144,          0.00015197,             0.94854,             0.89487,             0.91558,               0.714,            0.012905,           0.0039449,          0.00018462,           0.0008573,           0.0008573,           0.0008573
                 176,            0.010409,           0.0038981,          0.00014122,             0.94913,             0.88788,             0.89669,             0.69849,            0.013534,           0.0040042,          0.00018448,          0.00084348,          0.00084348,          0.00084348
                 177,              0.0103,           0.0039221,          0.00014033,             0.95162,              0.8896,             0.91051,              0.7148,            0.012987,           0.0039477,          0.00018203,          0.00082983,          0.00082983,          0.00082983
                 178,             0.01019,           0.0037159,          0.00013262,             0.94904,             0.88793,             0.89531,             0.69966,            0.013271,           0.0039392,          0.00017537,          0.00081635,          0.00081635,          0.00081635
                 179,            0.010213,           0.0038732,          0.00012884,             0.94606,             0.90146,             0.91905,             0.71876,            0.012977,           0.0038883,          0.00016934,          0.00080303,          0.00080303,          0.00080303
                 180,            0.010816,           0.0038789,           0.0001395,             0.94571,             0.89764,             0.91807,             0.70166,            0.013657,           0.0039022,          0.00017445,          0.00078989,          0.00078989,          0.00078989
                 181,            0.010761,           0.0039974,          0.00013881,             0.94293,               0.901,             0.92607,             0.71594,            0.013258,            0.003825,          0.00017727,          0.00077692,          0.00077692,          0.00077692
                 182,            0.010584,           0.0039903,          0.00014759,             0.95141,             0.88623,             0.90623,             0.69995,            0.013165,            0.003862,          0.00017548,          0.00076413,          0.00076413,          0.00076413
                 183,            0.010506,           0.0039384,          0.00012967,              0.9522,             0.88793,              0.9028,                0.68,            0.013715,           0.0038879,           0.0001675,          0.00075152,          0.00075152,          0.00075152
                 184,            0.010396,           0.0038429,          0.00013411,             0.95463,             0.89322,             0.91993,             0.72509,            0.012643,           0.0037737,           0.0001656,          0.00073909,          0.00073909,          0.00073909
                 185,             0.01031,           0.0036843,          0.00013047,              0.9434,             0.90982,             0.91705,             0.70661,            0.013272,           0.0038011,          0.00017115,          0.00072684,          0.00072684,          0.00072684
                 186,            0.010474,           0.0040352,           0.0001282,              0.9504,             0.89937,             0.91333,              0.7004,            0.013136,           0.0038729,          0.00017296,          0.00071478,          0.00071478,          0.00071478
                 187,              0.0102,            0.003816,          0.00013021,             0.94741,             0.90108,             0.91281,             0.70821,             0.01314,           0.0039284,          0.00017256,          0.00070291,          0.00070291,          0.00070291
                 188,            0.010291,             0.00382,          0.00012912,             0.94873,             0.89775,             0.91443,              0.7175,            0.012774,           0.0039203,          0.00017628,          0.00069122,          0.00069122,          0.00069122
                 189,            0.010435,           0.0039732,          0.00013101,             0.94428,             0.89989,             0.91477,              0.7187,            0.012744,           0.0039358,          0.00018245,          0.00067973,          0.00067973,          0.00067973
                 190,            0.010509,            0.003912,          0.00012927,              0.9444,             0.90076,             0.91329,             0.71465,            0.013003,           0.0039831,          0.00019223,          0.00066843,          0.00066843,          0.00066843
                 191,             0.01053,           0.0040469,          0.00012434,              0.9499,             0.88625,             0.90199,             0.70691,            0.013331,           0.0041052,          0.00020656,          0.00065733,          0.00065733,          0.00065733
                 192,             0.01043,           0.0039677,          0.00013251,             0.95388,             0.88625,             0.90342,             0.71284,            0.013122,           0.0040485,          0.00020627,          0.00064642,          0.00064642,          0.00064642
                 193,            0.010565,           0.0038158,          0.00013067,              0.9527,             0.88608,             0.90756,             0.71226,            0.013073,           0.0039972,          0.00018506,          0.00063572,          0.00063572,          0.00063572
                 194,            0.010552,           0.0038448,          0.00012438,             0.94376,             0.89887,             0.91207,             0.70589,            0.013318,           0.0040481,          0.00020567,          0.00062521,          0.00062521,          0.00062521
                 195,            0.010095,           0.0038539,          0.00012668,             0.94885,             0.89967,             0.91829,             0.72356,            0.012881,           0.0040369,          0.00019837,          0.00061491,          0.00061491,          0.00061491
                 196,            0.010467,           0.0039299,          0.00012454,             0.94576,             0.89926,             0.92049,             0.71553,            0.012773,           0.0039208,          0.00019278,          0.00060482,          0.00060482,          0.00060482
                 197,            0.010123,           0.0037828,          0.00012772,             0.94864,             0.89739,             0.91322,             0.72064,            0.012568,           0.0038848,          0.00018906,          0.00059493,          0.00059493,          0.00059493
                 198,            0.010102,            0.003812,          0.00011832,             0.94868,             0.89752,             0.91269,             0.73978,            0.012194,           0.0039129,           0.0001819,          0.00058525,          0.00058525,          0.00058525
                 199,            0.010352,           0.0038694,          0.00011967,             0.95313,             0.89421,             0.91319,             0.71992,            0.012745,           0.0038806,          0.00017356,          0.00057578,          0.00057578,          0.00057578
                 200,            0.010573,           0.0039626,          0.00012169,             0.94434,             0.89977,             0.91374,             0.72834,            0.012351,           0.0038753,          0.00017054,          0.00056652,          0.00056652,          0.00056652
                 201,             0.01026,           0.0037007,          0.00011757,             0.94872,             0.89729,             0.91501,             0.72714,            0.012591,            0.003902,          0.00016677,          0.00055748,          0.00055748,          0.00055748
                 202,            0.010128,           0.0037066,          0.00011428,             0.94584,             0.89974,             0.92142,             0.71403,            0.012999,           0.0039117,          0.00017146,          0.00054865,          0.00054865,          0.00054865
                 203,            0.010546,           0.0040772,          0.00011731,             0.95309,             0.89277,             0.91833,             0.71143,            0.013062,           0.0039146,          0.00017146,          0.00054003,          0.00054003,          0.00054003
                 204,            0.010175,           0.0037594,          0.00011965,             0.94181,             0.90772,             0.93027,             0.73023,            0.012709,           0.0038646,          0.00016696,          0.00053164,          0.00053164,          0.00053164
                 205,           0.0099561,           0.0038096,          0.00012269,             0.94718,             0.89672,             0.91761,             0.73235,            0.012604,           0.0039125,          0.00018084,          0.00052346,          0.00052346,          0.00052346
                 206,            0.010226,           0.0038733,          0.00011679,             0.94964,             0.88793,             0.90732,             0.71525,            0.013047,           0.0039218,          0.00017537,          0.00051551,          0.00051551,          0.00051551
                 207,            0.010298,           0.0037671,          0.00010679,             0.93547,             0.90129,             0.91394,             0.71108,            0.012933,           0.0038845,          0.00016791,          0.00050778,          0.00050778,          0.00050778
                 208,            0.010401,           0.0038282,          0.00011382,             0.94106,             0.89522,             0.91636,             0.71179,            0.013142,           0.0039092,            0.000166,          0.00050027,          0.00050027,          0.00050027
                 209,           0.0099416,           0.0039005,          0.00011559,             0.95443,             0.88841,              0.9221,             0.71434,            0.012807,           0.0038705,           0.0001568,          0.00049299,          0.00049299,          0.00049299
                 210,            0.010415,           0.0039756,          0.00011855,             0.94706,             0.89451,             0.91817,             0.70965,             0.01298,           0.0038867,           0.0001588,          0.00048593,          0.00048593,          0.00048593
                 211,            0.010018,           0.0037258,          0.00010954,             0.94419,             0.89735,             0.91624,             0.71131,            0.012884,           0.0039151,          0.00015807,           0.0004791,           0.0004791,           0.0004791
                 212,            0.010013,           0.0037843,          0.00010778,             0.94729,             0.89849,              0.9138,             0.70989,            0.012764,           0.0039387,          0.00014981,           0.0004725,           0.0004725,           0.0004725
                 213,            0.010396,           0.0039653,          0.00010912,             0.94973,             0.88782,             0.90506,             0.70279,            0.013234,           0.0039974,          0.00016035,          0.00046613,          0.00046613,          0.00046613
                 214,            0.010062,           0.0038457,          0.00010972,             0.94558,             0.88786,             0.90596,             0.69687,            0.013087,           0.0039441,          0.00016244,          0.00045999,          0.00045999,          0.00045999
                 215,           0.0098584,           0.0036827,          0.00010528,             0.94875,             0.89768,             0.91572,             0.72004,             0.01264,           0.0038753,          0.00014975,          0.00045409,          0.00045409,          0.00045409
                 216,            0.010007,           0.0036694,          0.00010242,             0.95467,             0.89282,             0.91577,             0.70991,             0.01296,           0.0039179,          0.00015698,          0.00044841,          0.00044841,          0.00044841
                 217,            0.010141,            0.003923,          0.00011148,             0.94864,             0.89571,             0.91402,             0.71019,            0.012795,           0.0038595,          0.00015094,          0.00044297,          0.00044297,          0.00044297
                 218,            0.010035,           0.0037284,          0.00010748,             0.95156,             0.89287,             0.91703,              0.7269,            0.012432,           0.0038651,          0.00015212,          0.00043777,          0.00043777,          0.00043777
                 219,           0.0097441,           0.0039573,           0.0001033,              0.9442,             0.89726,             0.91727,             0.72604,            0.012451,            0.003899,          0.00015974,           0.0004328,           0.0004328,           0.0004328
                 220,           0.0099852,           0.0037527,          0.00010533,             0.95082,             0.88791,             0.91182,             0.69912,            0.013138,           0.0039416,          0.00015134,          0.00042807,          0.00042807,          0.00042807
                 221,            0.010162,           0.0038787,           0.0001038,             0.94132,             0.90145,             0.91473,             0.70841,            0.012892,           0.0038803,          0.00014613,          0.00042357,          0.00042357,          0.00042357
                 222,            0.010019,           0.0037338,          0.00010823,             0.94999,              0.8931,             0.91446,              0.7133,            0.012787,           0.0038459,          0.00014944,          0.00041932,          0.00041932,          0.00041932
                 223,           0.0098914,           0.0037759,          0.00010423,             0.94997,             0.89268,             0.91376,             0.70606,              0.0128,           0.0039237,          0.00015285,           0.0004153,           0.0004153,           0.0004153
                 224,            0.010072,           0.0038855,          9.7813e-05,             0.95153,             0.89247,             0.91498,             0.71288,            0.012604,           0.0039042,          0.00014646,          0.00041152,          0.00041152,          0.00041152
                 225,           0.0098886,           0.0037046,            0.000102,             0.95008,              0.8938,             0.92778,             0.72888,            0.012285,           0.0039111,          0.00014608,          0.00040799,          0.00040799,          0.00040799
                 226,            0.010032,           0.0039052,          0.00010415,             0.95016,             0.89619,             0.93121,             0.72404,            0.012505,           0.0038615,          0.00014692,          0.00040469,          0.00040469,          0.00040469
                 227,           0.0099045,           0.0036778,          0.00010636,             0.94708,              0.8953,             0.92148,             0.69615,            0.013147,           0.0039063,          0.00014827,          0.00040164,          0.00040164,          0.00040164
                 228,            0.009949,            0.003746,          9.9225e-05,             0.94856,              0.8945,             0.92222,             0.71303,            0.012956,           0.0038975,          0.00014185,          0.00039883,          0.00039883,          0.00039883
                 229,           0.0097928,           0.0038282,          0.00010642,             0.94575,             0.89851,             0.92794,             0.72453,             0.01261,           0.0038514,          0.00014825,          0.00039626,          0.00039626,          0.00039626
                 230,           0.0099398,           0.0037439,          0.00010543,             0.94133,             0.89883,             0.92287,             0.73115,            0.012606,           0.0038444,          0.00015288,          0.00039393,          0.00039393,          0.00039393
                 231,           0.0099697,           0.0038623,          0.00010912,             0.94556,             0.89488,             0.92259,               0.733,            0.012609,           0.0038663,          0.00015438,          0.00039185,          0.00039185,          0.00039185
                 232,            0.010122,           0.0037057,          9.6941e-05,             0.94712,             0.89593,              0.9274,             0.74491,            0.012282,           0.0038858,          0.00015244,          0.00039001,          0.00039001,          0.00039001
                 233,            0.010071,           0.0038089,          9.9212e-05,             0.94422,              0.8974,             0.92153,             0.72659,            0.012379,           0.0038569,          0.00014961,          0.00038842,          0.00038842,          0.00038842
                 234,           0.0099069,           0.0038877,          0.00010093,             0.95003,             0.89357,             0.91941,              0.7274,            0.012341,           0.0038999,          0.00014644,          0.00038707,          0.00038707,          0.00038707
                 235,           0.0097098,           0.0035799,          9.3819e-05,             0.93454,             0.91008,             0.92036,             0.71897,            0.012724,           0.0039024,          0.00014523,          0.00038597,          0.00038597,          0.00038597
                 236,           0.0097079,            0.003624,          8.9758e-05,              0.9502,             0.89651,             0.92397,             0.72727,            0.012577,           0.0038733,          0.00014526,          0.00038511,          0.00038511,          0.00038511
                 237,           0.0098069,           0.0038247,          9.5135e-05,             0.94728,             0.89973,             0.91591,             0.72715,            0.012559,           0.0038859,           0.0001452,          0.00038449,          0.00038449,          0.00038449
                 238,            0.010618,           0.0038359,          0.00010538,             0.94719,             0.89752,             0.91355,             0.73133,             0.01267,           0.0039484,          0.00016251,          0.00038412,          0.00038412,          0.00038412
                 239,            0.010829,           0.0038395,          0.00010044,             0.94271,             0.90142,             0.91152,             0.70589,            0.013357,           0.0039961,          0.00018462,            0.000384,            0.000384,            0.000384
                 240,            0.010606,           0.0040097,          9.8146e-05,             0.93219,             0.91168,             0.91828,             0.71601,            0.013082,           0.0039836,          0.00014166,            0.000384,            0.000384,            0.000384
                 241,            0.010882,           0.0040571,          9.5556e-05,             0.95125,             0.88841,             0.89788,             0.70908,            0.012963,           0.0039452,          0.00017194,            0.000384,            0.000384,            0.000384
                 242,            0.010886,           0.0038042,          9.2487e-05,             0.94165,             0.87882,             0.89236,             0.67391,            0.014065,           0.0040013,          0.00016258,            0.000384,            0.000384,            0.000384
                 243,            0.010858,           0.0039805,          9.7814e-05,             0.94406,             0.89779,             0.90585,               0.704,            0.013296,            0.003867,          0.00014863,            0.000384,            0.000384,            0.000384
                 244,            0.010924,           0.0041596,          0.00011014,             0.96002,             0.88791,             0.90879,              0.7042,            0.013272,           0.0038952,          0.00014297,            0.000384,            0.000384,            0.000384
                 245,            0.010868,           0.0040057,          0.00010012,             0.95319,             0.89294,             0.90305,              0.7056,            0.013122,           0.0038523,          0.00013377,            0.000384,            0.000384,            0.000384
                 246,            0.010706,           0.0037729,          9.7285e-05,                0.94,             0.89996,             0.91486,              0.7241,            0.013199,           0.0039423,          0.00014872,            0.000384,            0.000384,            0.000384
                 247,            0.010919,           0.0038638,          9.8755e-05,             0.94959,             0.88558,             0.91263,             0.69656,            0.013513,           0.0039607,          0.00013812,            0.000384,            0.000384,            0.000384
                 248,            0.010953,            0.004128,          0.00010674,             0.96798,             0.88284,             0.93886,             0.73145,            0.012718,           0.0039007,          0.00013697,            0.000384,            0.000384,            0.000384
                 249,            0.010642,           0.0040874,           9.383e-05,             0.95754,             0.86417,             0.89539,             0.70134,            0.013255,           0.0038696,          0.00014231,            0.000384,            0.000384,            0.000384
                 250,            0.010604,           0.0039589,          9.3249e-05,             0.94909,             0.88793,             0.92553,             0.73973,            0.012217,           0.0038197,          0.00015217,            0.000384,            0.000384,            0.000384
                 251,            0.010768,           0.0040004,          9.9439e-05,              0.9487,              0.8968,             0.92317,             0.72612,            0.012825,           0.0037998,          0.00014743,            0.000384,            0.000384,            0.000384
                 252,            0.010867,           0.0039487,          9.6645e-05,             0.95902,              0.8896,             0.91306,             0.71739,            0.013154,           0.0039206,           0.0001342,            0.000384,            0.000384,            0.000384
                 253,            0.010577,           0.0038614,          9.0471e-05,             0.95014,             0.88789,             0.90699,             0.72126,            0.012607,           0.0039715,          0.00021062,            0.000384,            0.000384,            0.000384
                 254,            0.010999,           0.0039622,          0.00010161,             0.93775,             0.89126,             0.91206,              0.7059,            0.013027,           0.0039252,          0.00013898,            0.000384,            0.000384,            0.000384
                 255,            0.010948,           0.0039541,          9.8964e-05,             0.94299,             0.88624,             0.90801,              0.6953,            0.013689,           0.0040498,          0.00017793,            0.000384,            0.000384,            0.000384
                 256,            0.010618,           0.0038458,          9.3867e-05,             0.94985,             0.88948,              0.9234,             0.72879,             0.01253,           0.0038661,          0.00012907,            0.000384,            0.000384,            0.000384
                 257,            0.010641,           0.0039266,          9.5227e-05,             0.95173,             0.88793,             0.92575,             0.72301,            0.013084,           0.0038749,          0.00013304,            0.000384,            0.000384,            0.000384
                 258,            0.010915,           0.0038648,          9.2706e-05,             0.94518,             0.88829,             0.91271,             0.69734,            0.013377,           0.0039923,          0.00013215,            0.000384,            0.000384,            0.000384
                 259,             0.01083,            0.003813,          0.00010079,             0.95012,             0.89513,             0.92051,             0.70326,            0.013249,           0.0038494,          0.00014947,            0.000384,            0.000384,            0.000384
                 260,            0.010932,           0.0038372,          9.8043e-05,             0.95099,             0.88624,             0.89598,              0.7305,             0.01272,           0.0039342,          0.00014059,            0.000384,            0.000384,            0.000384
                 261,            0.010804,           0.0039535,           9.091e-05,             0.93771,             0.89294,             0.89697,             0.68065,            0.013952,           0.0039667,          0.00013717,            0.000384,            0.000384,            0.000384
                 262,            0.010597,           0.0038718,           9.558e-05,             0.95019,             0.88793,             0.90825,             0.69559,            0.013642,           0.0038424,          0.00015367,            0.000384,            0.000384,            0.000384
                 263,            0.010863,           0.0040926,          9.6727e-05,             0.95445,             0.88625,             0.91572,             0.74335,            0.012582,           0.0037719,          0.00022489,            0.000384,            0.000384,            0.000384
                 264,             0.01084,           0.0039802,          9.6453e-05,             0.94279,             0.89859,             0.91551,             0.72415,              0.0127,           0.0038787,          0.00014473,            0.000384,            0.000384,            0.000384
                 265,            0.010519,           0.0039905,           9.608e-05,             0.95253,              0.8825,             0.91764,             0.69926,             0.01352,           0.0039504,          0.00016281,            0.000384,            0.000384,            0.000384
                 266,            0.010955,           0.0039002,          9.1213e-05,             0.94403,             0.89602,             0.91177,             0.68026,            0.013937,           0.0040614,          0.00016779,            0.000384,            0.000384,            0.000384
                 267,            0.010605,           0.0039906,          9.2464e-05,             0.94859,             0.89488,             0.91956,             0.72396,            0.012669,           0.0039265,          0.00014531,            0.000384,            0.000384,            0.000384
                 268,            0.010843,           0.0039925,          9.5416e-05,             0.96909,             0.87266,             0.91926,             0.72799,              0.0128,            0.004003,          0.00015084,            0.000384,            0.000384,            0.000384
                 269,            0.011016,           0.0040255,          9.2708e-05,             0.95933,             0.88458,             0.91592,             0.72415,            0.012551,           0.0038393,          0.00016272,            0.000384,            0.000384,            0.000384
                 270,            0.010905,           0.0038624,          9.4103e-05,             0.94588,              0.9005,             0.91058,             0.71581,            0.012497,           0.0039486,          0.00016295,            0.000384,            0.000384,            0.000384
                 271,            0.010588,           0.0039478,          8.7064e-05,              0.9549,             0.88793,              0.9129,              0.7337,            0.012555,           0.0038578,          0.00013046,            0.000384,            0.000384,            0.000384
                 272,            0.010599,            0.004094,          9.1024e-05,             0.94922,             0.89811,             0.92416,             0.71307,            0.013014,           0.0039224,          0.00013079,            0.000384,            0.000384,            0.000384
                 273,            0.010678,           0.0039108,          8.9962e-05,             0.95275,             0.88677,              0.9141,              0.7101,            0.013196,            0.003855,          0.00014006,            0.000384,            0.000384,            0.000384
                 274,            0.010844,           0.0038369,          8.9331e-05,             0.94868,             0.89756,             0.91198,              0.6881,            0.013542,           0.0039171,          0.00013669,            0.000384,            0.000384,            0.000384
                 275,            0.011153,           0.0042878,          0.00011535,             0.94823,             0.88952,             0.91337,             0.70575,              0.0132,           0.0037941,          0.00014583,            0.000384,            0.000384,            0.000384
                 276,            0.010659,           0.0039577,          8.8399e-05,             0.95458,             0.88793,             0.92216,             0.73105,            0.012365,           0.0038454,          0.00021984,            0.000384,            0.000384,            0.000384
                 277,            0.011032,           0.0038947,          9.2576e-05,             0.95033,             0.89867,             0.92408,             0.73977,            0.012014,           0.0037962,           0.0001541,            0.000384,            0.000384,            0.000384
                 278,            0.010818,           0.0037935,          8.9059e-05,             0.94869,             0.88793,             0.92067,             0.68667,            0.013988,           0.0039065,          0.00012318,            0.000384,            0.000384,            0.000384
                 279,            0.010752,           0.0039717,          9.1257e-05,             0.95612,             0.89104,             0.91404,              0.7074,            0.013755,           0.0039148,          0.00015247,            0.000384,            0.000384,            0.000384
                 280,            0.010757,            0.003881,          8.4457e-05,             0.94973,              0.8886,             0.89679,             0.68643,            0.013703,            0.003879,          0.00013762,            0.000384,            0.000384,            0.000384
                 281,            0.010959,           0.0040411,          8.6023e-05,             0.95276,             0.88954,             0.91616,             0.68758,             0.01346,           0.0038784,          0.00015475,            0.000384,            0.000384,            0.000384
                 282,             0.01085,           0.0039718,          0.00010374,             0.92889,             0.91168,             0.91419,             0.70817,            0.013412,           0.0039594,          0.00012332,            0.000384,            0.000384,            0.000384
                 283,            0.010861,             0.00386,          0.00012562,             0.95226,             0.88793,             0.90152,             0.70622,            0.013151,           0.0039049,          0.00018568,            0.000384,            0.000384,            0.000384
                 284,            0.010931,           0.0039446,          8.7641e-05,             0.95419,              0.8896,             0.90951,             0.72621,            0.012973,           0.0038799,          0.00020826,            0.000384,            0.000384,            0.000384
                 285,            0.010789,           0.0037854,            9.14e-05,             0.96788,              0.8892,             0.91775,             0.73454,            0.012179,           0.0038513,          0.00015941,            0.000384,            0.000384,            0.000384
                 286,            0.010753,           0.0040115,          8.3286e-05,             0.93916,               0.911,             0.92159,             0.70842,            0.012984,           0.0038099,          0.00013239,            0.000384,            0.000384,            0.000384
                 287,            0.010686,           0.0040036,          8.3057e-05,              0.9458,             0.89901,              0.9134,             0.70242,            0.012983,           0.0038229,          0.00014151,            0.000384,            0.000384,            0.000384
                 288,            0.010879,           0.0039734,          8.5033e-05,             0.94167,             0.90424,             0.91142,              0.7167,            0.012551,           0.0038406,          0.00012972,            0.000384,            0.000384,            0.000384
                 289,            0.010818,           0.0038784,          8.4349e-05,             0.95033,             0.89984,             0.92658,              0.7274,            0.012381,           0.0038365,          0.00018974,            0.000384,            0.000384,            0.000384
                 290,            0.010877,           0.0039077,          9.1114e-05,             0.94896,             0.91167,             0.92341,             0.73914,            0.012523,           0.0038139,          0.00017786,            0.000384,            0.000384,            0.000384
                 291,            0.010723,           0.0038912,          9.5283e-05,             0.94717,             0.89707,             0.91806,              0.7181,            0.012939,           0.0037815,          0.00012067,            0.000384,            0.000384,            0.000384
                 292,            0.011105,           0.0040001,          8.9895e-05,             0.94472,             0.90804,             0.91798,             0.69294,            0.013525,           0.0038428,          0.00012959,            0.000384,            0.000384,            0.000384
                 293,            0.010935,           0.0039369,          9.5112e-05,             0.95616,             0.88793,             0.91429,             0.70468,             0.01347,           0.0037565,          0.00013916,            0.000384,            0.000384,            0.000384
                 294,            0.010831,           0.0039065,          9.4849e-05,             0.94262,             0.89511,             0.92684,             0.70622,            0.013291,           0.0038304,          0.00017034,            0.000384,            0.000384,            0.000384
                 295,            0.010777,           0.0039252,          8.7718e-05,             0.95321,             0.88793,             0.91502,             0.69607,            0.013602,           0.0038136,          0.00016784,            0.000384,            0.000384,            0.000384
                 296,            0.010829,           0.0039345,          8.1895e-05,             0.94636,             0.90928,             0.93576,              0.7194,             0.01298,           0.0037455,          0.00020011,            0.000384,            0.000384,            0.000384
                 297,            0.010661,            0.003993,          8.4564e-05,             0.95498,             0.89912,             0.91541,             0.71341,            0.013058,           0.0037998,          0.00013483,            0.000384,            0.000384,            0.000384
                 298,            0.010572,           0.0038828,          7.8693e-05,             0.95303,             0.88619,             0.91219,              0.7098,             0.01309,           0.0039616,          0.00018146,            0.000384,            0.000384,            0.000384
                 299,            0.010663,           0.0038821,          8.4158e-05,             0.94471,              0.9099,             0.91447,             0.70251,            0.013051,           0.0038549,          0.00013468,            0.000384,            0.000384,            0.000384
                 300,            0.010895,           0.0039073,          8.5953e-05,             0.95355,             0.90165,             0.92564,             0.72926,            0.012879,           0.0038168,           0.0001208,            0.000384,            0.000384,            0.000384
                 301,            0.010853,            0.003977,          9.7662e-05,             0.95063,             0.88458,             0.91123,             0.71477,            0.013053,           0.0038956,          0.00013046,            0.000384,            0.000384,            0.000384
                 302,            0.010725,           0.0039289,          8.5806e-05,             0.95331,             0.89674,             0.92763,             0.72643,            0.012576,           0.0038721,          0.00017092,            0.000384,            0.000384,            0.000384
                 303,            0.011078,           0.0040448,          0.00010095,             0.94975,             0.88869,             0.91502,              0.7057,               0.013,           0.0038926,          0.00015418,            0.000384,            0.000384,            0.000384
                 304,            0.010721,            0.003852,          8.5882e-05,             0.95414,             0.88431,             0.90191,             0.72156,            0.012739,           0.0038742,          0.00012865,            0.000384,            0.000384,            0.000384
                 305,            0.010598,           0.0039374,          8.4265e-05,             0.95549,             0.88958,             0.90764,             0.69623,            0.013445,           0.0037848,          0.00013334,            0.000384,            0.000384,            0.000384
                 306,            0.010793,           0.0038126,          0.00010132,             0.94445,             0.90059,             0.91259,             0.72632,            0.012793,           0.0038639,          0.00020594,            0.000384,            0.000384,            0.000384
                 307,            0.010581,           0.0039284,          8.0901e-05,             0.95045,              0.9011,             0.91111,             0.70293,            0.013406,           0.0038566,          0.00015482,            0.000384,            0.000384,            0.000384
                 308,            0.010785,           0.0039533,          9.7766e-05,             0.96533,             0.88624,             0.91834,             0.71071,            0.013539,           0.0038555,          0.00013081,            0.000384,            0.000384,            0.000384
                 309,            0.010643,           0.0039658,          8.0622e-05,             0.94435,              0.8991,             0.92131,             0.70542,            0.013204,            0.003886,          0.00013172,            0.000384,            0.000384,            0.000384
                 310,            0.010713,           0.0039333,          9.1831e-05,             0.95585,             0.88633,             0.91913,             0.69142,            0.013811,           0.0039115,          0.00016327,            0.000384,            0.000384,            0.000384
                 311,             0.01086,           0.0038981,          7.8889e-05,             0.95114,              0.8998,             0.91887,             0.71476,            0.012927,           0.0038274,          0.00012173,            0.000384,            0.000384,            0.000384
