               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.015461,            0.005052,          0.00043833,             0.94443,             0.86876,             0.91525,             0.66586,            0.014864,           0.0040038,          0.00049996,           0.0024853,           0.0024853,           0.0024853
                  82,            0.016533,           0.0049008,          0.00043647,             0.92468,             0.86882,             0.89469,             0.65711,            0.015853,           0.0040583,          0.00048699,           0.0024691,           0.0024691,           0.0024691
                  83,            0.016516,           0.0049298,          0.00049398,             0.96134,             0.87421,             0.90979,             0.64607,            0.015282,           0.0040039,          0.00049861,           0.0024527,           0.0024527,           0.0024527
                  84,            0.015834,           0.0048483,          0.00046255,             0.94451,             0.86815,             0.90021,             0.64668,            0.015367,           0.0039826,          0.00052645,           0.0024362,           0.0024362,           0.0024362
                  85,            0.015128,           0.0046869,          0.00042249,             0.94331,             0.86907,             0.90786,             0.68798,            0.014336,           0.0041119,          0.00070241,           0.0024197,           0.0024197,           0.0024197
                  86,            0.015178,           0.0046473,          0.00039125,             0.92924,             0.91112,             0.93004,             0.70827,            0.013837,           0.0040504,          0.00056769,            0.002403,            0.002403,            0.002403
                  87,            0.015234,           0.0049092,          0.00038048,             0.95973,             0.86408,             0.89863,             0.65395,            0.014371,           0.0041318,          0.00052777,           0.0023862,           0.0023862,           0.0023862
                  88,            0.015468,             0.00479,          0.00041593,              0.9574,             0.88793,             0.90657,             0.71306,            0.014493,             0.00401,          0.00056905,           0.0023693,           0.0023693,           0.0023693
                  89,            0.015788,           0.0049154,          0.00042543,              0.9452,              0.8893,             0.90633,             0.68829,            0.014155,           0.0039336,          0.00053398,           0.0023523,           0.0023523,           0.0023523
                  90,            0.016186,           0.0050376,          0.00042437,             0.95846,             0.87548,             0.91295,             0.71075,            0.013773,           0.0039739,          0.00045765,           0.0023352,           0.0023352,           0.0023352
                  91,            0.015414,           0.0049392,          0.00043122,             0.95095,             0.88288,             0.90387,             0.66867,            0.014919,           0.0040153,          0.00053851,            0.002318,            0.002318,            0.002318
                  92,            0.015393,           0.0048143,           0.0004404,             0.95131,             0.87605,             0.91035,             0.66333,            0.014769,           0.0038784,          0.00038297,           0.0023007,           0.0023007,           0.0023007
                  93,            0.014786,           0.0048527,          0.00037559,             0.95099,               0.884,             0.92258,             0.68671,            0.014396,           0.0039961,          0.00039851,           0.0022833,           0.0022833,           0.0022833
