               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.023196,           0.0023876,          0.00048923,             0.93023,             0.81633,              0.8716,             0.49487,             0.04439,           0.0050346,             0.17452,           0.0020521,           0.0020521,           0.0020521
                 107,             0.02235,           0.0024128,           0.0005127,             0.90698,             0.79592,             0.87081,             0.44259,            0.042386,           0.0052827,             0.17361,           0.0020338,           0.0020338,           0.0020338
                 108,            0.027763,           0.0025297,          0.00055871,             0.95004,             0.81633,             0.87785,             0.49167,            0.040047,           0.0048988,             0.17452,           0.0020155,           0.0020155,           0.0020155
                 109,            0.024981,           0.0024937,          0.00063927,              0.8913,             0.83673,             0.88213,              0.5266,            0.034307,           0.0049805,             0.17684,           0.0019971,           0.0019971,           0.0019971
                 110,            0.027161,           0.0026258,          0.00059967,             0.95259,             0.82023,              0.8722,             0.52234,            0.033342,           0.0047608,             0.17601,           0.0019787,           0.0019787,           0.0019787
                 111,             0.02329,           0.0025624,          0.00067177,             0.93037,             0.81805,             0.88098,             0.52599,            0.035461,           0.0043632,             0.17372,           0.0019603,           0.0019603,           0.0019603
                 112,            0.021668,           0.0024936,          0.00059477,             0.93488,             0.81633,             0.86438,             0.51266,            0.034498,           0.0043333,             0.17565,           0.0019418,           0.0019418,           0.0019418
                 113,            0.028802,           0.0025232,          0.00070504,             0.92457,             0.81633,             0.86418,             0.41694,            0.037751,           0.0045761,             0.17463,           0.0019233,           0.0019233,           0.0019233
                 114,            0.022678,           0.0020813,          0.00050303,             0.92923,             0.80405,             0.85221,             0.55256,            0.034418,           0.0045863,             0.17563,           0.0019048,           0.0019048,           0.0019048
                 115,            0.024878,           0.0022467,          0.00067647,             0.92933,             0.81633,             0.84621,             0.58839,            0.032309,           0.0046242,             0.17456,           0.0018863,           0.0018863,           0.0018863
                 116,            0.021125,           0.0025513,          0.00054967,              0.9197,             0.81633,             0.84542,             0.43686,            0.040823,           0.0043118,             0.17084,           0.0018677,           0.0018677,           0.0018677
                 117,            0.022383,           0.0022843,           0.0005207,             0.90404,             0.76915,             0.83703,             0.31328,            0.044387,           0.0044266,              0.1701,           0.0018492,           0.0018492,           0.0018492
                 118,            0.021058,           0.0022438,          0.00054485,             0.83737,             0.69388,             0.79403,             0.27375,            0.046692,           0.0045262,             0.17083,           0.0018306,           0.0018306,           0.0018306
                 119,            0.024206,           0.0023368,          0.00060994,             0.91224,             0.79592,             0.84592,             0.35431,            0.038146,           0.0043809,             0.17149,            0.001812,            0.001812,            0.001812
                 120,             0.01819,           0.0020582,          0.00045133,             0.87276,             0.77551,             0.83011,             0.37245,            0.044266,           0.0046444,             0.16981,           0.0017934,           0.0017934,           0.0017934
                 121,            0.023786,           0.0025244,          0.00077152,             0.90686,             0.79592,             0.85002,             0.36656,            0.047535,            0.004597,             0.16839,           0.0017748,           0.0017748,           0.0017748
                 122,            0.025255,           0.0023692,           0.0006916,             0.85893,             0.77551,             0.82388,             0.36983,            0.043842,           0.0045912,             0.16914,           0.0017563,           0.0017563,           0.0017563
                 123,            0.019789,           0.0024025,          0.00064636,             0.87484,             0.77551,             0.81742,             0.36854,            0.046229,           0.0043138,             0.17118,           0.0017377,           0.0017377,           0.0017377
                 124,            0.021693,           0.0023337,          0.00064411,             0.90949,             0.79592,             0.83576,             0.44605,            0.040689,           0.0043454,              0.1722,           0.0017191,           0.0017191,           0.0017191
                 125,            0.021222,           0.0023487,          0.00055775,             0.92435,             0.81633,             0.85915,             0.49288,            0.033492,           0.0042166,             0.17593,           0.0017006,           0.0017006,           0.0017006
                 126,            0.019387,           0.0020992,          0.00051206,             0.92803,             0.78963,             0.84989,             0.49534,            0.036808,           0.0044859,             0.17829,            0.001682,            0.001682,            0.001682
                 127,            0.022909,           0.0023933,          0.00055261,              0.9281,             0.81633,             0.86851,              0.4553,            0.037686,           0.0042764,             0.18052,           0.0016635,           0.0016635,           0.0016635
                 128,            0.026219,            0.002252,          0.00059763,             0.92966,             0.80926,             0.85976,             0.53725,             0.03442,            0.004191,             0.18301,            0.001645,            0.001645,            0.001645
                 129,            0.022902,           0.0021504,          0.00046253,             0.92262,             0.81633,             0.85526,             0.62815,            0.030757,            0.004053,             0.18519,           0.0016265,           0.0016265,           0.0016265
                 130,            0.020568,           0.0025191,          0.00037296,             0.93118,             0.82857,             0.87335,             0.58516,            0.031372,           0.0040008,             0.18377,           0.0016081,           0.0016081,           0.0016081
                 131,            0.021454,           0.0021821,          0.00054174,             0.94311,             0.83673,             0.86708,             0.48051,            0.034301,           0.0039202,             0.18146,           0.0015897,           0.0015897,           0.0015897
                 132,            0.025879,           0.0023985,          0.00066969,             0.95321,             0.83158,             0.86987,             0.41624,            0.034166,           0.0041126,             0.17942,           0.0015713,           0.0015713,           0.0015713
                 133,            0.023324,           0.0022995,          0.00055986,              0.9448,             0.83673,             0.87402,             0.41586,            0.036847,            0.003957,             0.17605,            0.001553,            0.001553,            0.001553
                 134,            0.021474,           0.0024135,          0.00049907,             0.82979,             0.79592,             0.87889,             0.39726,            0.044042,           0.0048487,             0.17398,           0.0015347,           0.0015347,           0.0015347
